Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10,Capital Gain Yeild,Dividend Yeild,Total Monthly Return,Rolling Balance,Percent_change_since_last_month,Percent_change_since_last_year
2009-11-01,1088.07,22.906666666666663,38.16,216.33,3.4,1539.72,32.42,54.0,19.81,0.01839395202095359,0.0017869229429441345,0.020180874963897727,1990166.37,2.02,24.47
2009-12-01,1110.38,22.41,50.97,215.95,3.59,1574.07,31.77,72.25,20.32,0.022309251032655228,0.0017194684747876238,0.024028719507442852,2037987.52,2.4,26.59
2010-01-01,1123.58,22.24,54.28999999999999,216.69,3.73,1587.35,31.42,76.7,20.53,0.008436727718589372,0.0016634160700180639,0.010100143788607435,2058571.49,1.01,29.85
2010-02-01,1089.16,22.07,57.61,216.74,3.69,1538.34,31.17,81.37,19.92,-0.030875358301571797,0.0016363750905597381,-0.029238983211012058,1998380.95,-2.92,35.78
2010-03-01,1152.05,21.9,60.93,217.63,3.73,1620.51,30.81,85.71,21.0,0.053414719762861315,0.0016690068515412717,0.055083726614402584,2108459.22,5.51,52.28
2010-04-01,1197.32,21.946666666666665,62.986666666666665,218.01,3.85,1681.27,30.82,88.45,21.8,0.037494369056655,0.0015848919990208844,0.039079261055675885,2190856.25,3.91,41.23
2010-05-01,1125.06,21.993333333333332,65.04333333333332,218.18,3.42,1578.58,30.86,91.26,20.48,-0.06107882731506543,0.001529597665257018,-0.05954922964980841,2060392.45,-5.95,24.89
2010-06-01,1083.36,22.04,67.1,217.97,3.2,1521.56,30.95,94.24,19.74,-0.03612107083581446,0.0016338523652058602,-0.034487218470608594,1989335.24,-3.45,18.24
2010-07-01,1079.8,22.143333333333334,68.68666666666667,218.01,3.01,1516.24,31.09,96.45,19.67,-0.0034964115775913776,0.0017027480568188788,-0.0017936635207724987,1985767.04,-0.18,16.36
2010-08-01,1087.28,22.246666666666663,70.27333333333333,218.31,2.7,1524.64,31.2,98.54,19.77,0.00554002004959643,0.0017147681105893528,0.007254788160185783,2000173.36,0.73,8.65
2010-09-01,1122.08,22.35,71.86,218.44,2.65,1572.52,31.32,100.71,20.38,0.03140413474656304,0.001711879525658516,0.03311601427222156,2066411.13,3.31,8.36
2010-10-01,1171.58,22.476666666666667,73.69,218.71,2.54,1639.85,31.46,103.14,21.24,0.04281662554371323,0.0016671754042343924,0.04448380094794763,2158332.95,4.45,10.64
2010-11-01,1198.89,22.603333333333335,75.52,218.8,2.76,1677.37,31.62,105.66,21.7,0.022880141476354535,0.001606854285452938,0.024486995761807472,2211184.04,2.45,11.11
2010-12-01,1241.53,22.73,77.35,219.18,3.29,1734.05,31.75,108.03,22.4,0.03379099423502272,0.0015773701290313607,0.035368364364054085,2289390.01,3.54,12.34
2011-01-01,1282.62,22.963333333333335,78.67,220.22,3.39,1782.94,31.92,109.36,22.98,0.028194112049825613,0.0015339811424122719,0.029728093192237886,2357449.21,2.97,14.52
2011-02-01,1321.12,23.196666666666665,79.99000000000001,221.31,3.58,1827.45,32.09,110.65,23.49,0.024964384668020232,0.001499863521300025,0.026464248189320257,2419837.33,2.65,21.09
2011-03-01,1304.49,23.43,81.31,223.47,3.41,1787.02,32.1,111.39,22.9,-0.022123724315302778,0.001463788338942242,-0.020659935976360535,2369843.64,-2.07,12.4
2011-04-01,1331.51,23.733333333333334,82.16333333333334,224.91,3.46,1812.37,32.3,111.84,23.14,0.014185627469194474,0.0015062319765121075,0.01569185944570658,2407030.9,1.57,9.87
2011-05-01,1338.31,24.036666666666665,83.01666666666667,225.96,3.17,1813.09,32.56,112.47,23.06,0.00039726987314953754,0.0014971188738134781,0.0018943887469630156,2411590.75,0.19,17.05
2011-06-01,1287.29,24.34,83.87,225.72,3.0,1745.84,33.01,113.75,22.1,-0.03709137439399037,0.0015172072722994076,-0.03557416712169097,2325800.42,-3.56,16.91
2011-07-01,1325.19,24.619999999999997,84.90666666666667,225.92,3.0,1795.65,33.36,115.05,22.61,0.028530678641800037,0.001592356687898089,0.030123035329698126,2395860.58,3.01,20.65
2011-08-01,1185.31,24.9,85.94333333333334,226.54,2.3,1601.69,33.65,116.13,20.05,-0.1080165956617381,0.0015616443442021922,-0.1064549513175359,2140809.36,-10.65,7.03
2011-09-01,1173.88,25.18,86.98,226.89,1.98,1583.84,33.97,117.36,19.7,-0.011144478644431903,0.0017674040128447658,-0.009377074631587138,2120734.83,-0.94,2.63
2011-10-01,1207.22,25.596666666666664,86.97,226.42,2.15,1632.2,34.61,117.59,20.16,0.03053338721082946,0.001820996228575277,0.032354383439404735,2189349.9,3.24,1.44
2011-11-01,1226.42,26.013333333333335,86.96000000000001,226.23,2.01,1659.55,35.2,117.67,20.35,0.016756524935669592,0.0017971653800596334,0.018553690315729225,2229970.42,1.86,0.85
2011-12-01,1243.32,26.43,86.95,225.67,1.98,1686.58,35.85,117.95,20.52,0.016287547829230798,0.0018001867976258626,0.01808773462685666,2270305.54,1.81,-0.83
2012-01-01,1300.58,26.736666666666668,87.48,226.66,1.97,1756.53,36.11,118.15,21.21,0.041474463114705526,0.0017841825864570117,0.043258645701162536,2368515.88,4.33,0.47
2012-02-01,1352.49,27.043333333333337,88.01,227.66,1.97,1818.63,36.36,118.34,21.8,0.03535379412819601,0.0017249918874143908,0.037078786015610404,2456337.57,3.71,1.51
2012-03-01,1389.24,27.35,88.54,229.39,2.17,1853.96,36.5,118.16,22.05,0.01942671131566065,0.0016725043943334632,0.021099215709994113,2508164.37,2.11,5.84
2012-04-01,1386.43,27.673333333333332,88.33333333333334,230.09,2.05,1844.64,36.82,117.53,21.78,-0.005027077175343554,0.001655015929865441,-0.0033720612454781135,2499706.68,-0.34,3.85
2012-05-01,1341.27,27.996666666666663,88.12666666666667,229.81,1.8,1786.65,37.29,117.39,20.94,-0.031437028363257874,0.0016846105473154653,-0.029752417815942407,2425334.37,-2.98,0.57
2012-06-01,1323.48,28.32,87.92,229.48,1.62,1765.54,37.78,117.29,20.55,-0.011815408725827738,0.001762143303575593,-0.010053265422252145,2400951.84,-1.01,3.23
2012-07-01,1359.78,28.743333333333332,87.44666666666667,229.1,1.53,1816.93,38.41,116.85,21.0,0.029107241976958947,0.001812948635167333,0.03092019061212628,2475189.72,3.09,3.31
2012-08-01,1403.45,29.166666666666664,86.97333333333333,230.38,1.68,1864.9,38.76,115.57,21.41,0.02640167755499663,0.00177772396294849,0.02817940151794512,2544939.09,2.82,18.88
2012-09-01,1443.42,29.59,86.5,231.41,1.72,1909.5,39.14,114.43,21.78,0.023915491447262537,0.0017489767101006308,0.025664468157363167,2610253.6,2.57,23.08
2012-10-01,1437.82,30.14333333333333,86.50333333333333,231.32,1.75,1902.83,39.89,114.48,21.58,-0.003493061010735833,0.0017408571179191761,-0.0017522038928166567,2605679.9,-0.18,19.02
2012-11-01,1394.51,30.696666666666665,86.50666666666667,230.22,1.65,1854.3,40.82,115.03,20.9,-0.025504117551226318,0.0017876881627190378,-0.02371642938850728,2543882.48,-2.37,14.08
2012-12-01,1422.29,31.25,86.51,229.6,1.72,1896.34,41.67,115.34,21.24,0.02267162810764168,0.0018726743245429543,0.024544302432184632,2606320.3,2.45,14.8
2013-01-01,1480.4,31.536666666666665,86.90666666666667,230.28,1.91,1968.0,41.92,115.53,21.9,0.03778858221626928,0.0018421450443134322,0.03963072726058271,2709610.67,3.96,14.4
2013-02-01,1512.31,31.82333333333333,87.30333333333334,232.17,1.98,1994.09,41.96,115.12,22.05,0.01325711382113817,0.0017767615176151762,0.015033875338753347,2750346.62,1.5,11.97
2013-03-01,1550.83,32.11,87.7,232.77,1.96,2039.55,42.23,115.34,22.42,0.022797366217171763,0.0017647983123463167,0.02456216452951808,2817901.08,2.46,12.35
2013-04-01,1570.7,32.49666666666667,88.78333333333333,232.53,1.76,2067.83,42.78,116.88,22.6,0.013865803731215206,0.0017479345934152141,0.01561373832463042,2861899.05,1.56,14.49
2013-05-01,1639.84,32.88333333333334,89.86666666666667,232.94,1.93,2155.02,43.21,118.1,23.41,0.04216497487704505,0.0017413584933642194,0.043906333370409265,2987554.55,4.39,23.18
2013-06-01,1618.77,33.27,90.95,233.5,2.3,2122.23,43.62,119.24,22.93,-0.015215636049781423,0.0016867592876168202,-0.013528876762164603,2947136.29,-1.35,22.75
2013-07-01,1668.68,33.64666666666667,92.09,233.6,2.58,2186.8,44.09,120.68,23.49,0.030425542943036413,0.0017312763775211295,0.03215681932055754,3041906.82,3.22,22.9
2013-08-01,1670.09,34.02333333333333,93.23,233.88,2.74,2186.02,44.53,122.03,23.36,-0.00035668556795326507,0.0016969239680507285,0.0013402384000974635,3045983.7,0.13,19.69
2013-09-01,1687.17,34.4,94.37,234.15,2.81,2205.81,44.97,123.38,23.44,0.009052982131910945,0.0017143027053732353,0.01076728483728418,3078780.67,1.08,17.95
2013-10-01,1720.03,34.596666666666664,96.31333333333332,233.55,2.62,2254.58,45.35,126.25,23.83,0.022109791867839925,0.0017132784177543246,0.02382307028559425,3152126.68,2.38,20.97
2013-11-01,1783.54,34.79333333333334,98.25666666666666,233.07,2.72,2342.61,45.7,129.06,24.64,0.03904496624648502,0.0016891542253250423,0.04073412047181006,3280525.79,4.07,28.96
2013-12-01,1807.78,34.99,100.2,233.05,2.9,2374.66,45.96,131.62,24.86,0.01368132126132806,0.0016349285625861752,0.015316249823914234,3330771.14,1.53,27.8
2014-01-01,1822.36,35.403333333333336,100.41666666666666,233.92,2.86,2384.94,46.33,131.42,24.86,0.004329040788997246,0.0016258467878910385,0.005954887576888284,3350605.51,0.6,23.66
2014-02-01,1817.04,35.81666666666666,100.63333333333333,234.78,2.71,2369.21,46.7,131.21,24.59,-0.006595553766551787,0.0016317671164333975,-0.004963786650118389,3333973.82,-0.5,21.22
2014-03-01,1863.52,36.23,100.85,236.29,2.72,2414.27,46.94,130.66,24.96,0.019018997893812683,0.0016510426119536329,0.020670040505766315,3402887.19,2.07,20.76
2014-04-01,1864.26,36.61333333333333,101.60666666666668,237.07,2.71,2407.29,47.28,131.2,24.79,-0.0028911430784460805,0.001631963284968127,-0.0012591797934779535,3398602.35,-0.13,18.75
2014-05-01,1889.77,36.99666666666667,102.36333333333334,237.9,2.56,2431.74,47.61,131.72,24.94,0.01015664917812138,0.001648118839026457,0.011804768017147837,3438722.06,1.18,15.1
2014-06-01,1947.09,37.38,103.12,238.34,2.6,2500.84,48.01,132.45,25.56,0.02841586682786826,0.0016452553864037003,0.03006112221427196,3542093.9,3.01,20.19
2014-07-01,1973.1,37.75,104.06666666666666,238.25,2.54,2535.24,48.5,133.72,25.82,0.01375537819292703,0.0016161236491205621,0.015371501842047592,3596541.21,1.54,18.23
2014-08-01,1961.53,38.120000000000005,105.01333333333334,237.85,2.42,2524.59,49.06,135.16,25.62,-0.004200785724428314,0.001612602094213303,-0.0025881836302150104,3587232.7,-0.26,17.77
2014-09-01,1993.23,38.49,105.96,238.03,2.53,2563.46,49.5,136.27,25.92,0.015396559441334985,0.0016339286775278361,0.017030488118862822,3648325.02,1.7,18.5
2014-10-01,1937.27,38.806666666666665,104.74333333333334,237.43,2.3,2497.76,50.03,135.05,25.16,-0.025629422733336904,0.0016263825714724108,-0.024003040161864494,3560754.13,-2.4,12.96
2014-11-01,2044.57,39.123333333333335,103.52666666666669,236.15,2.33,2650.42,50.72,134.2,26.61,0.0611187624111203,0.0016921828625114767,0.06281094527363178,3784408.46,6.28,15.36
2014-12-01,2054.27,39.44,102.31,234.81,2.21,2678.18,51.42,133.38,26.79,0.010473811697768566,0.001616724896431509,0.012090536594200075,3830163.99,1.21,14.99
2015-01-01,2028.18,39.89666666666667,101.29,233.71,1.88,2656.67,52.26,132.68,26.49,-0.008031573680633775,0.0016261042947075999,-0.006405469385926175,3805629.99,-0.64,13.58
2015-02-01,2082.2,40.35333333333333,100.27,234.72,1.98,2715.63,52.63,130.77,27.0,0.022193196746302716,0.001650876222238115,0.023844072968540832,3896371.71,2.38,16.87
2015-03-01,2079.99,40.81,99.25,236.12,2.04,2696.7,52.91,128.68,26.73,-0.006970758166613379,0.0016236257025687103,-0.005347132464044668,3875537.29,-0.53,13.89
2015-04-01,2094.86,41.120000000000005,97.80333333333334,236.6,1.94,2710.47,53.2,126.54,26.79,0.005106240961174763,0.0016439846231814195,0.006750225584356182,3901698.05,0.68,14.8
2015-05-01,2111.94,41.43,96.35666666666668,237.81,2.2,2718.71,53.33,124.04,26.81,0.003040063162477444,0.0016396295353450388,0.004679692697822483,3919956.79,0.47,13.99
2015-06-01,2099.29,41.74,94.91,238.64,2.36,2692.99,53.54,121.75,26.5,-0.009460369072096787,0.001641096941809412,-0.007819272130287375,3889305.58,-0.78,9.8
2015-07-01,2094.14,41.99666666666667,93.49333333333334,238.65,2.32,2686.21,53.87,119.93,26.38,-0.0025176476704331418,0.0016669823009616326,-0.0008506653694715092,3885997.09,-0.09,8.05
2015-08-01,2039.87,42.25333333333333,92.07666666666668,238.32,2.17,2620.3,54.28,118.28,25.69,-0.024536428648541945,0.001683909051538537,-0.022852519597003407,3797192.26,-2.29,5.85
2015-09-01,1944.41,42.51,90.66,237.94,2.17,2501.58,54.69,116.64,24.5,-0.04530778918444462,0.0017393046597717818,-0.04356848452467284,3631754.35,-4.36,-0.45
2015-10-01,2024.81,42.803333333333335,89.28333333333333,237.84,2.07,2606.19,55.09,114.92,25.49,0.04181757129494165,0.0018351735036790083,0.04365274479862066,3790290.4,4.37,6.45
2015-11-01,2080.62,43.096666666666664,87.90666666666667,237.34,2.26,2683.68,55.59,113.39,26.23,0.029733058602787892,0.0017774989544123798,0.031510557557200274,3909724.56,3.15,3.31
2015-12-01,2054.08,43.39,86.53,236.53,2.24,2658.54,56.16,111.99,25.97,-0.009367733857986001,0.0017438740833482383,-0.007623859774637763,3879917.37,-0.76,1.3
2016-01-01,1918.6,43.553333333333335,86.5,236.92,2.09,2479.09,56.28,111.77,24.21,-0.06749945458785643,0.0017641261745168402,-0.0657353284133396,3624869.73,-6.57,-4.75
2016-02-01,1904.42,43.71666666666667,86.47,237.11,1.78,2458.74,56.44,111.64,24.0,-0.008208657208895345,0.0018972015269043611,-0.006311455681990983,3601991.52,-0.63,-7.56
2016-03-01,2021.95,43.88,86.44,238.13,1.89,2599.29,56.41,111.12,25.37,0.05716342516898908,0.001911887118334323,0.0590753122873234,3814780.29,5.91,-1.57
2016-04-01,2075.54,44.07333333333334,86.6,239.26,1.81,2655.59,56.39,110.8,25.92,0.02165976093471686,0.001807865481214742,0.0234676264159316,3904304.13,2.35,0.07
2016-05-01,2065.55,44.266666666666666,86.75999999999999,240.23,1.81,2632.16,56.41,110.56,25.69,-0.008822898113037136,0.0017701653242154596,-0.007052732788821676,3876768.12,-0.71,-1.1
2016-06-01,2083.89,44.46,86.92,241.02,1.64,2646.84,56.47,110.4,25.84,0.005577168561181802,0.001787821915587705,0.007364990476769507,3905320.48,0.74,0.41
2016-07-01,2148.9,44.65,87.64333333333333,240.63,1.5,2733.84,56.8,111.5,26.69,0.03286938386906651,0.001788295980615879,0.03465767984968239,4040669.83,3.47,3.98
2016-08-01,2170.95,44.84,88.36666666666667,240.85,1.56,2759.35,56.99,112.32,26.95,0.009331197143943962,0.0017371779865195719,0.011068375130463534,4085393.48,1.11,7.59
2016-09-01,2157.69,45.03,89.09,241.43,1.63,2735.92,57.1,112.96,26.73,-0.008491130157464562,0.0017244399345256434,-0.006766690222938918,4057748.88,-0.68,11.73
2016-10-01,2143.02,45.25333333333333,90.91,241.73,1.76,2713.94,57.31,115.13,26.53,-0.008033860639199983,0.001745604159965691,-0.006288256479234292,4032232.72,-0.63,6.38
2016-11-01,2164.99,45.47666666666667,92.73,241.35,2.14,2746.03,57.68,117.62,26.85,0.01182413760068393,0.0017711027755464993,0.013595240376230429,4087051.89,1.36,4.54
2016-12-01,2246.63,45.7,94.55,241.43,2.49,2848.65,57.95,119.89,27.87,0.03737031277881155,0.001758599384080533,0.039128912162892084,4246973.79,3.91,9.46
2017-01-01,2275.12,45.92666666666667,96.46333333333334,242.84,2.43,2868.06,57.9,121.6,28.06,0.00681375388341841,0.001693784775244414,0.008507538658662824,4283105.08,0.85,18.16
2017-02-01,2329.91,46.153333333333336,98.37666666666668,243.6,2.42,2927.92,58.0,123.63,28.66,0.020871250950119637,0.0016852274127226534,0.02255647836284229,4379716.85,2.26,21.59
2017-03-01,2366.82,46.38,100.29,243.8,2.48,2971.89,58.24,125.93,29.09,0.01501748681657962,0.0016576044882829221,0.01667509130486254,4452749.03,1.67,16.72
2017-04-01,2359.31,46.66,101.53333333333332,244.52,2.3,2953.7,58.42,127.11,28.9,-0.006120684143760387,0.0016381270280304229,-0.004482557115729964,4432789.32,-0.45,13.54
2017-05-01,2395.35,46.94,102.77666666666669,244.73,2.3,2996.26,58.72,128.56,29.31,0.014409046280935912,0.0016566791933281422,0.016065725474264055,4504005.3,1.61,16.18
2017-06-01,2433.99,47.22,104.02,244.96,2.19,3041.83,59.01,130.0,29.75,0.015208960504095008,0.0016412127118474362,0.016850173215942444,4579898.57,1.69,17.27
2017-07-01,2454.1,47.53666666666667,105.04,244.79,2.32,3069.08,59.45,131.36,30.0,0.008958423054542825,0.0016286796654207062,0.01058710271996353,4628386.43,1.06,14.55
2017-08-01,2456.22,47.85333333333334,106.06,245.52,2.21,3062.56,59.67,132.24,29.91,-0.0021244151341770112,0.0016201923703520274,-0.0005042227638249839,4626052.69,-0.05,13.23
2017-09-01,2492.84,48.17,107.08,246.82,2.2,3091.85,59.74,132.81,30.17,0.009563894258398192,0.00162554638385316,0.011189440642251351,4677815.63,1.12,15.28
2017-10-01,2557.0,48.42333333333333,108.01333333333334,246.66,2.36,3173.43,60.1,134.05,30.92,0.026385497355951915,0.001619850035846931,0.028005347391798847,4808819.48,2.8,19.26
2017-11-01,2593.61,48.67666666666666,108.94666666666666,246.67,2.35,3218.79,60.41,135.21,31.3,0.014293682230268237,0.001586348735175084,0.015880030965443322,4885183.68,1.59,19.53
2017-12-01,2664.34,48.93,109.88,246.52,2.4,3308.51,60.76,136.45,32.09,0.027873828364074777,0.0015730548850137267,0.029446883249088503,5029037.12,2.94,18.41
2018-01-01,2789.8,49.28666666666666,111.73333333333332,247.87,2.58,3445.54,60.87,138.0,33.31,0.04141743564323509,0.001533167498360289,0.04295060314159538,5245037.3,4.3,22.46
2018-02-01,2705.16,49.64333333333333,113.58666666666666,248.99,2.86,3325.92,61.04,139.65,32.04,-0.034717344741317734,0.0014763046334294965,-0.03324104010788824,5070686.8,-3.32,15.78
2018-03-01,2702.77,50.0,115.44,249.55,2.84,3315.48,61.33,141.61,31.81,-0.0031389810939529677,0.0015366675486281488,-0.001602313545324819,5062561.97,-0.16,13.7
2018-04-01,2653.63,50.33,117.78666666666666,250.55,2.87,3242.32,61.5,143.92,30.97,-0.022066186494866462,0.0015457791933596342,-0.020520407301506827,4958676.14,-2.05,11.86
2018-05-01,2701.49,50.66,120.13333333333333,251.59,2.98,3287.12,61.64,146.18,31.24,0.013817266648572543,0.0015842565405841083,0.01540152318915665,5035047.3,1.54,11.79
2018-06-01,2754.35,50.99,122.48,251.99,2.91,3346.11,61.94,148.79,31.63,0.017945800579230523,0.001570270226419074,0.019516070805649596,5133311.64,1.95,12.08
2018-07-01,2793.64,51.44,125.11666666666667,252.01,2.89,3393.61,62.49,151.99,31.89,0.01419558831000774,0.0015562847605129538,0.015751873070520693,5214170.91,1.58,12.66
2018-08-01,2857.82,51.89,127.75333333333332,252.15,2.89,3469.65,63.0,155.1,32.39,0.022406817518807395,0.0015470251443153455,0.02395384266312274,5339070.34,2.4,15.41
2018-09-01,2901.5,52.34,130.39,252.44,3.0,3518.59,63.47,158.12,32.62,0.014105169109276167,0.0015244092823963992,0.015629578391672568,5422517.76,1.56,15.92
2018-10-01,2785.46,52.81,131.05666666666667,252.88,3.15,3371.91,63.93,158.65,31.04,-0.04168715309257409,0.0015141008187938916,-0.0401730522737802,5204678.67,-4.02,8.23
2018-11-01,2723.23,53.28,131.72333333333333,252.04,3.12,3307.66,64.71,159.99,30.2,-0.019054482474324643,0.0015992419726505154,-0.017455240501674126,5113829.76,-1.75,4.68
2018-12-01,2567.31,53.75,132.39,251.23,2.83,3128.27,65.49,161.32,28.29,-0.0542347157809448,0.0016499579763337223,-0.052584757804611075,4844920.26,-5.26,-3.66
2019-01-01,2607.39,54.14666666666667,133.05666666666664,251.71,2.71,3171.06,65.85,161.82,28.38,0.013678486831379634,0.0017541644423275484,0.015432651273707182,4919690.22,1.54,-6.2
2019-02-01,2754.86,54.54333333333334,133.7233333333333,252.78,2.68,3336.31,66.06,161.95,29.54,0.0521119121051005,0.0017360125636222588,0.05384792466872276,5184605.33,5.38,2.25
2019-03-01,2803.98,54.94,134.39,254.2,2.57,3376.75,66.16,161.84,29.58,0.012121175790019529,0.001652524295803847,0.013773700085823376,5256016.53,1.38,3.82
2019-04-01,2903.8,55.319091580592705,134.68333333333334,255.55,2.53,3478.54,66.27,161.34,30.13,0.03014436958614051,0.0016354482860738875,0.03177981787221439,5423051.78,3.18,9.36
2019-05-01,2854.71,55.69818316118541,134.97666666666666,256.09,2.4,3412.47,66.58,161.35,29.24,-0.018993600763538773,0.0015950178331522228,-0.017398582930386552,5328698.36,-1.74,5.83
2019-06-01,2890.17,56.07727474177812,135.27,256.14,2.06,3454.17,67.02,161.67,29.28,0.012219887647364014,0.0016366444247128914,0.013856532072076905,5402535.64,1.39,5.24
2019-07-01,2996.1136363636365,56.45818316118542,134.48000000000002,256.57,1.63,3574.81,67.36,160.45,29.99,0.034925901157152044,0.0016250889022061258,0.03655099005935817,5600003.67,3.66,7.4
2019-08-01,2897.498181818182,56.83909158059271,133.69,256.56,1.63,3457.32,67.82,159.52,28.71,-0.03286608239319007,0.001580969804455808,-0.03128511258873426,5424806.92,-3.13,1.61
2019-09-01,2982.156,57.22,132.9,256.76,1.7,3555.55,68.22,158.45,29.23,0.028412180532898318,0.0016443372323071048,0.03005651776520542,5587857.73,3.01,3.05
2019-10-01,2977.68,57.56,135.09,257.35,1.71,3542.12,68.47,160.7,28.84,-0.0037771934018647722,0.001604768132450207,-0.0021724252694145653,5575718.52,-0.22,7.13
2019-11-01,3104.9044999999996,57.900000000000006,137.28,257.21,1.81,3695.44,68.91,163.39,29.84,0.04328481248517842,0.0016212042505618105,0.044906016735740226,5826101.83,4.49,13.93
2019-12-01,3176.7495238095235,58.24,139.47,256.97,1.86,3784.39,69.38,166.15,30.33,0.024070205442382996,0.0015645408034406366,0.025634746245823632,5975452.48,2.56,23.33
2020-01-01,3278.2028571428577,58.686867862126704,131.75666666666666,257.97,1.76,3890.16,69.64,156.35,30.99,0.027949022167377036,0.0015334924078473239,0.02948251457522436,6151623.84,2.95,25.04
2020-02-01,3277.3142105263164,59.13373572425341,124.04333333333332,258.68,1.5,3878.47,69.98,146.8,30.73,-0.0030050177884714396,0.001499081443094029,-0.0015059363453774107,6142359.89,-0.15,18.47
2020-03-01,2652.3936363636367,59.58060358638012,116.33,258.12,0.87,3145.77,70.66,137.97,24.82,-0.18891470090009715,0.001518210359583375,-0.18739649054051377,4991303.2,-18.74,-5.04
2020-04-01,2761.975238095238,59.61373572425342,110.63,256.39,0.66,3297.79,71.18,132.09,25.93,0.048325211315512574,0.0018856008756732588,0.05021081219118583,5241920.59,5.02,-3.34
2020-05-01,2919.615,59.64686786212671,104.93,256.39,0.67,3485.94,71.22,125.28,27.33,0.05705335997743947,0.0017996900954881905,0.05885305007292766,5550423.6,5.89,4.16
2020-06-01,3104.6609090909087,59.68,99.23,257.8,0.73,3686.71,70.87,117.83,28.84,0.057594221357797314,0.0016941867425524632,0.05928840810034978,5879499.38,5.93,8.83
2020-07-01,3207.6190909090906,59.403333333333336,98.89333333333336,259.1,0.62,3789.8,70.18,116.84,29.6,0.027962600801256444,0.0015863285512918927,0.029548929352548336,6053232.29,2.95,8.09
2020-08-01,3391.71,59.126666666666665,98.55666666666669,259.92,0.65,3994.7,69.64,116.08,31.16,0.05406617763470358,0.0015313033229545974,0.05559748095765818,6389776.76,5.56,17.79
2020-09-01,3365.5166666666664,58.85,98.22,260.28,0.68,3958.34,69.22,115.52,30.84,-0.00910206022980441,0.0014439966288665818,-0.007658063600937829,6340843.44,-0.77,13.48
2020-10-01,3418.701363636364,58.659615378670054,96.85666666666668,260.39,0.79,4019.23,68.96,113.87,31.28,0.015382710934381552,0.0014517870285692149,0.016834497962950768,6447588.36,1.68,15.64
2020-11-01,3548.992500000001,58.469230757340114,95.49333333333334,260.23,0.87,4174.95,68.78,112.34,32.47,0.03874373947248597,0.0014260608789909179,0.04016980035147689,6706586.7,4.02,15.11
2020-12-01,3695.309999999999,58.27884613601017,94.13,260.47,0.93,4342.99,68.49,110.63,33.77,0.04024958382735122,0.0013670822405058743,0.04161666606785709,6985692.48,4.16,16.91
2021-01-01,3793.748421052632,58.06369311230766,105.48666666666664,261.58,1.08,4439.8,67.95,123.45,34.51,0.02229109438428373,0.0013038252448198133,0.023594919629103542,7150519.33,2.36,16.24
2021-02-01,3883.4321052631576,57.84854008860516,116.84333333333332,263.01,1.26,4520.01,67.33,136.0,35.1,0.018066129104914643,0.0012637581272429688,0.019329887232157613,7288738.06,1.93,18.66
2021-03-01,3910.5082608695648,57.63338706490265,128.2,264.88,1.61,4519.51,66.61,148.17,35.04,-0.00011061922429375156,0.0012280577550344651,0.0011174385307407136,7296882.78,0.11,46.19
2021-04-01,4141.176190476191,57.71060542140715,138.38666666666666,267.05,1.64,4747.08,66.15,158.63,36.72,0.050352803733147995,0.0012197118714196893,0.05157251560456769,7673201.38,5.16,46.38
2021-05-01,4167.849500000001,57.787823777911655,148.57333333333332,269.19,1.62,4739.66,65.72,168.96,36.55,-0.0015630661374992781,0.0011536916729161224,-0.0004093744645831557,7670060.17,-0.04,38.19
2021-06-01,4238.489545454546,57.86504213441615,158.76,271.7,1.52,4775.62,65.2,178.88,36.7,0.0075870421085056814,0.0011463550831353586,0.00873339719164104,7737045.85,0.87,31.59
2021-07-01,4363.7128571428575,58.32818900579217,164.31666666666666,273.0,1.32,4893.18,65.41,184.25,37.44,0.024616698983587555,0.0011413875755050304,0.025758086559092584,7936337.34,2.58,31.11
2021-08-01,4454.206363636363,58.79133587716819,169.8733333333333,273.57,1.28,4984.36,65.79,190.09,37.97,0.018634098888657146,0.0011204370164187708,0.019754535905075917,8093116.01,1.98,26.66
2021-09-01,4445.543333333333,59.254482748544206,175.43,274.31,1.37,4961.19,66.13,195.78,37.62,-0.004648540635106628,0.0011056250618601653,-0.003542915573246463,8064442.78,-0.35,27.18
2021-10-01,4460.707142857143,59.63536092649366,182.91,276.59,1.58,4937.09,66.0,202.44,37.25,-0.0048577055101698295,0.0011086049919474966,-0.003749100518222333,8034208.37,-0.37,24.61
2021-11-01,4667.386666666667,60.01623910444312,190.39,277.95,1.56,5140.59,66.1,209.69,38.58,0.041218612583525924,0.0011157044601847106,0.042334317043710636,8374331.1,4.23,24.87
2021-12-01,4674.772727272726,60.397117282392585,197.87,278.8,1.47,5132.95,66.32,217.26,38.3,-0.0014862107267843432,0.0010751035711205651,-0.00041110715566377806,8370888.35,-0.04,19.83
2022-01-01,4573.8155,60.921402962953294,197.88333333333333,281.15,1.76,4980.19,66.33,215.46,36.94,-0.029760663945684298,0.001076866129613575,-0.028683797816070722,8130779.48,-2.87,13.71
2022-02-01,4435.980526315789,61.44568864351402,197.89666666666665,283.72,1.93,4786.39,66.3,213.53,35.29,-0.0389141779731294,0.0011093954246725525,-0.037804782548456844,7823397.13,-3.78,7.34
2022-03-01,4391.265217391306,61.969974324074734,197.91,287.5,2.13,4675.72,65.98,210.73,34.27,-0.023121809965339236,0.0011487432769442803,-0.021973066688394955,7651493.1,-2.2,4.86
